ticker,slippage,commission,strategy_type,signal_lookback,bb_pctb_threshold,ev,ev_decomp,total_return,win_rate,hit_rate,sharpe,sortino,profit_factor,omega_ratio,calmar,cvar_5,avg_win,avg_loss,worst_day,n_signals,active_days_pct,gross_ev,total_friction,net_ev,p_value,sharpe_ci_lo,sharpe_ci_hi,sub_metrics.train.ev,sub_metrics.train.ev_decomp,sub_metrics.train.total_return,sub_metrics.train.win_rate,sub_metrics.train.hit_rate,sub_metrics.train.sharpe,sub_metrics.train.sortino,sub_metrics.train.profit_factor,sub_metrics.train.omega_ratio,sub_metrics.train.calmar,sub_metrics.train.cvar_5,sub_metrics.train.avg_win,sub_metrics.train.avg_loss,sub_metrics.train.worst_day,sub_metrics.train.n_signals,sub_metrics.train.active_days_pct,sub_metrics.test.ev,sub_metrics.test.ev_decomp,sub_metrics.test.total_return,sub_metrics.test.win_rate,sub_metrics.test.hit_rate,sub_metrics.test.sharpe,sub_metrics.test.sortino,sub_metrics.test.profit_factor,sub_metrics.test.omega_ratio,sub_metrics.test.calmar,sub_metrics.test.cvar_5,sub_metrics.test.avg_win,sub_metrics.test.avg_loss,sub_metrics.test.worst_day,sub_metrics.test.n_signals,sub_metrics.test.active_days_pct,sub_metrics.bull.ev,sub_metrics.bull.ev_decomp,sub_metrics.bull.total_return,sub_metrics.bull.win_rate,sub_metrics.bull.hit_rate,sub_metrics.bull.sharpe,sub_metrics.bull.sortino,sub_metrics.bull.profit_factor,sub_metrics.bull.omega_ratio,sub_metrics.bull.calmar,sub_metrics.bull.cvar_5,sub_metrics.bull.avg_win,sub_metrics.bull.avg_loss,sub_metrics.bull.worst_day,sub_metrics.bull.n_signals,sub_metrics.bull.active_days_pct,sub_metrics.covid.ev,sub_metrics.covid.win_rate,sub_metrics.covid.sharpe,sub_metrics.covid.hit_rate,sub_metrics.covid.avg_win,sub_metrics.covid.avg_loss,sub_metrics.covid.worst_day,sub_metrics.covid.n_signals,sub_metrics.covid.active_days_pct,sub_metrics.recovery.ev,sub_metrics.recovery.ev_decomp,sub_metrics.recovery.total_return,sub_metrics.recovery.win_rate,sub_metrics.recovery.hit_rate,sub_metrics.recovery.sharpe,sub_metrics.recovery.sortino,sub_metrics.recovery.profit_factor,sub_metrics.recovery.omega_ratio,sub_metrics.recovery.calmar,sub_metrics.recovery.cvar_5,sub_metrics.recovery.avg_win,sub_metrics.recovery.avg_loss,sub_metrics.recovery.worst_day,sub_metrics.recovery.n_signals,sub_metrics.recovery.active_days_pct,sub_metrics.bear.ev,sub_metrics.bear.ev_decomp,sub_metrics.bear.total_return,sub_metrics.bear.win_rate,sub_metrics.bear.hit_rate,sub_metrics.bear.sharpe,sub_metrics.bear.sortino,sub_metrics.bear.profit_factor,sub_metrics.bear.omega_ratio,sub_metrics.bear.calmar,sub_metrics.bear.cvar_5,sub_metrics.bear.avg_win,sub_metrics.bear.avg_loss,sub_metrics.bear.worst_day,sub_metrics.bear.n_signals,sub_metrics.bear.active_days_pct,sub_metrics.rally.ev,sub_metrics.rally.ev_decomp,sub_metrics.rally.total_return,sub_metrics.rally.win_rate,sub_metrics.rally.hit_rate,sub_metrics.rally.sharpe,sub_metrics.rally.sortino,sub_metrics.rally.profit_factor,sub_metrics.rally.omega_ratio,sub_metrics.rally.calmar,sub_metrics.rally.cvar_5,sub_metrics.rally.avg_win,sub_metrics.rally.avg_loss,sub_metrics.rally.worst_day,sub_metrics.rally.n_signals,sub_metrics.rally.active_days_pct,rsi_threshold,sub_metrics.covid.ev_decomp,sub_metrics.covid.total_return,sub_metrics.covid.sortino,sub_metrics.covid.profit_factor,sub_metrics.covid.omega_ratio,sub_metrics.covid.calmar,sub_metrics.covid.cvar_5,ema_disc_threshold,stoch_threshold,min_confirms
INTU,0.0005,0.0,stoch_cross,20,,0.007271488144870092,0.007271488144870093,0.3598927607031419,0.6363636363636364,0.6363636363636364,5.047736356412047,7.794316033065823,2.2940323372872156,2.2940323372872156,32.54806466377816,-0.03905979286363231,0.02025687050388406,-0.015452930983404348,-0.056298739462273005,44,0.01749502982107356,0.008271488144870092,0.001,0.007271488144870092,1.1966290535311643e-22,0.08533079936429347,11.376481965917746,0.0025649094428715673,0.0025649094428715664,0.020584544559363316,0.625,0.625,7.48220771552398,25.096921529213898,3.8705625700015185,3.8705625700015185,96.0652590109021,-0.004383248875256374,0.005533489547321385,-0.0023827240645447976,-0.004383248875256374,8,0.005294506949040371,0.008317394523091985,0.008317394523091985,0.33246458409800317,0.6388888888888888,0.6388888888888888,5.274826120104789,8.88536351263689,2.247096187832861,2.247096187832861,37.229668725065174,-0.043533341335667275,0.023457605494441165,-0.018469132580064246,-0.056298739462273005,36,0.035856573705179286,0.0025649094428715673,0.0025649094428715664,0.020584544559363316,0.625,0.625,7.48220771552398,25.096921529213898,3.8705625700015185,3.8705625700015185,96.0652590109021,-0.004383248875256374,0.005533489547321385,-0.0023827240645447976,-0.004383248875256374,8,0.006359300476947536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.008317394523091985,0.008317394523091985,0.33246458409800317,0.6388888888888888,0.6388888888888888,5.274826120104789,8.88536351263689,2.247096187832861,2.247096187832861,37.229668725065174,-0.043533341335667275,0.023457605494441165,-0.018469132580064246,-0.056298739462273005,36,0.14342629482071714,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,,,,,,,,,25.0,
CAT,0.0005,0.0,ema_discount,20,,0.005019097921771895,0.005019097921771895,0.40613179152407164,0.6,0.6,4.779639987118646,9.217973508673644,2.139403169973429,2.139403169973429,26.342438391302284,-0.026180227616547747,0.015706869302602015,-0.01101255914947328,-0.034141393568872296,70,0.027833001988071572,0.006627658638571674,0.001,0.005019097921771895,1.746977377433882e-21,1.197587942234566,8.794095203741316,0.004407054339452034,0.004407054339452033,0.2860991478160624,0.5932203389830508,0.5932203389830508,4.274970798835584,7.982640874067358,1.9531115516419075,1.9531115516419075,23.130163872784607,-0.028275714552457223,0.015223541244820619,-0.011366989064210485,-0.034141393568872296,59,0.039046988749172735,0.008301877136032972,0.00830187713603297,0.09333078550890739,0.6363636363636364,0.6363636363636364,7.37746236997227,17.47862746680324,3.5692341187952765,3.5692341187952765,124.42742904941771,-0.01681360013835393,0.01812350959150898,-0.008885979661050047,-0.01681360013835393,11,0.010956175298804782,0.004891444534902751,0.004891444534902751,0.22052910308199425,0.6190476190476191,0.6190476190476191,4.706687483835149,9.129930202643932,2.097375639672691,2.097375639672691,25.672457145378644,-0.023457978531912407,0.015101983105303937,-0.011700680641999178,-0.034141393568872296,42,0.033386327503974564,0.003210325621279675,0.5294117647058824,3.191200427120929,0.5294117647058824,0.015574709203424365,-0.010699605908633104,-0.025967335305626445,17,0.06719367588932806,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.008301877136032972,0.00830187713603297,0.09333078550890739,0.6363636363636364,0.6363636363636364,7.37746236997227,17.47862746680324,3.5692341187952765,3.5692341187952765,124.42742904941771,-0.01681360013835393,0.01812350959150898,-0.008885979661050047,-0.01681360013835393,11,0.043824701195219126,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,0.0032103256212796735,0.053722639278731776,5.524797324340773,1.6375881507668373,1.6375881507668373,17.356980114824697,-0.025967335305626445,10.0,,
TDY,0.0005,0.0,ema_discount,20,,0.004509070879288816,0.004509070879288816,0.3010095639226291,0.6666666666666666,0.6666666666666666,4.733878376475275,7.030030742160172,2.295663747913642,2.295663747913642,25.759558003347042,-0.031069131109513242,0.01198379275219911,-0.010440372866531772,-0.03424553451657386,60,0.02385685884691849,0.005509070879288817,0.001,0.004509070879288816,2.7607522256543497e-21,1.0115019168004036,9.166182502236252,0.003637043775082666,0.0036370437750826655,0.14445123380414548,0.6842105263157895,0.6842105263157895,4.5563290449086455,5.971258385502769,2.2978499404234243,2.2978499404234243,25.84711106169233,-0.026849673641426767,0.009411437430842516,-0.00887414247906368,-0.03424553451657386,38,0.02514890800794176,0.006015299513826711,0.006015299513826711,0.13679772933450818,0.6363636363636364,0.6363636363636364,5.158871100435805,9.115178952235798,2.2933884143442103,2.2933884143442103,34.36438700612402,-0.02948092940598293,0.016761024063289925,-0.012789718447733911,-0.03352200136024055,22,0.021912350597609563,0.003637043775082666,0.0036370437750826655,0.14445123380414548,0.6842105263157895,0.6842105263157895,4.5563290449086455,5.971258385502769,2.2978499404234243,2.2978499404234243,25.84711106169233,-0.026849673641426767,0.009411437430842516,-0.00887414247906368,-0.03424553451657386,38,0.030206677265500796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.006015299513826711,0.006015299513826711,0.13679772933450818,0.6363636363636364,0.6363636363636364,5.158871100435805,9.115178952235798,2.2933884143442103,2.2933884143442103,34.36438700612402,-0.02948092940598293,0.016761024063289925,-0.012789718447733911,-0.03352200136024055,22,0.08764940239043825,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,,,,,,,,10.0,,
ODFL,0.0005,0.0,ema_discount,10,,0.005262458585238735,0.005262458585238733,1.2325708851193848,0.6392405063291139,0.6392405063291139,4.541366734348464,8.231531928141901,2.2704922712377686,2.2704922712377686,16.29850652364122,-0.03187331335097643,0.014712023320254395,-0.011481506997859192,-0.04178625161745937,158,0.06282306163021868,0.005959727526981984,0.001,0.005262458585238735,1.8927570380052113e-20,2.1448982230181404,7.151847159723244,0.004497702013837359,0.004497702013837359,0.4735655159784036,0.6111111111111112,0.6111111111111112,3.707155994309294,7.564504704346647,2.016139806735216,2.016139806735216,13.92995772347667,-0.029698361312570552,0.014602851815796557,-0.011381819103527094,-0.03589551044133561,90,0.05956320317670417,0.006274636400328792,0.0062746364003287945,0.5150808436481507,0.6764705882352942,0.6764705882352942,5.814215623419127,8.90630260716911,2.6661651017264125,2.6661651017264125,22.724721739160813,-0.03225111155019741,0.014842554466888772,-0.011640101375205703,-0.04178625161745937,68,0.06772908366533864,0.004497702013837359,0.004497702013837359,0.4735655159784036,0.6111111111111112,0.6111111111111112,3.707155994309294,7.564504704346647,2.016139806735216,2.016139806735216,13.92995772347667,-0.029698361312570552,0.014602851815796557,-0.011381819103527094,-0.03589551044133561,90,0.07154213036565978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.009454831512772056,0.009454831512772056,0.4335309394282505,0.6923076923076923,0.6923076923076923,7.928688200240364,15.383533617690583,3.5807055358712994,3.5807055358712994,49.53215164740376,-0.029105690902825002,0.018948934350753958,-0.011906899872687221,-0.034312710590833406,39,0.1553784860557769,0.001997822283594745,0.001997822283594745,0.05688743924315065,0.6551724137931034,0.6551724137931034,2.401660474008213,2.5013473746989305,1.5118121647083878,1.5118121647083878,7.235471919393853,-0.03539653219756981,0.00900717252665929,-0.011319943178227888,-0.04178625161745937,29,0.05788423153692615,,,,,,,,,8.0,,
MNST,0.0005,0.0,ema_discount,3,,0.004183348287376192,0.004183348287376192,0.23035487564467605,0.5294117647058824,0.5294117647058824,4.443624155414885,11.091058445236765,2.1660372817577094,2.1660372817577094,23.880966102366987,-0.01928462942706405,0.014678576025685675,-0.007623782918221976,-0.02301488306980978,51,0.020278330019880716,0.0059293545906046454,0.001,0.004183348287376192,5.030202821839716e-20,0.346740073502157,8.547883759980394,0.0053721658190483525,0.0053721658190483525,0.1695952772969418,0.5333333333333333,0.5333333333333333,5.125026664246519,13.332154043452478,2.4304869521854737,2.4304869521854737,32.82951464444353,-0.02048707533613739,0.017114336801830287,-0.008047458161273858,-0.02301488306980978,30,0.01985440105890139,0.0024850375278445353,0.002485037527844535,0.05194925075976431,0.5238095238095238,0.5238095238095238,3.311092629072106,7.434377129424631,1.7422625260674651,1.7422625260674651,14.186028245519788,-0.014959050326534619,0.01113565126038442,-0.0070306375779493405,-0.016879737608917363,21,0.02091633466135458,0.005129943879449982,0.005129943879449984,0.12676565333347933,0.5,0.5,4.757105817921389,12.491086237339934,2.227986825630573,2.227986825630573,31.3492869334793,-0.02048707533613739,0.01861493485285515,-0.008355047093955183,-0.02301488306980978,24,0.019077901430842606,0.006341053577441836,0.6666666666666666,6.928478083869776,0.6666666666666666,0.012612542648755701,-0.006201924565185895,-0.01143839355494057,6,0.023715415019762844,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0024850375278445353,0.002485037527844535,0.05194925075976431,0.5238095238095238,0.5238095238095238,3.311092629072106,7.434377129424631,1.7422625260674651,1.7422625260674651,14.186028245519788,-0.014959050326534619,0.01113565126038442,-0.0070306375779493405,-0.016879737608917363,21,0.041916167664670656,,0.006341053577441835,0.038011119558670536,19.223088133097335,4.067299599081033,4.067299599081033,1655.1206934628342,-0.01143839355494057,10.0,,
EXPE,0.0005,0.0,multi_confirm,20,,0.0063447120472971625,0.00634471204729716,0.5104206617499121,0.5441176470588235,0.5441176470588235,4.382590894648298,7.987267402257703,2.0764057193765155,2.0764057193765155,9.975934482741858,-0.03693422946498941,0.022493411322126313,-0.012929541925886022,-0.04347990980371551,68,0.027037773359840953,0.007531587726964836,0.001,0.0063447120472971625,9.26082292405487e-20,0.7074896753056262,8.431764274368616,0.003943863524629398,0.003943863524629399,0.14472336460616297,0.5,0.5,3.265070657349387,6.571517619185349,1.7109296312816888,1.7109296312816888,11.431417019974361,-0.030972969706250436,0.018982674709603922,-0.011094947660345125,-0.031284307741651356,36,0.02382528127068167,0.009045666635298395,0.009045666635298393,0.3194634690360889,0.59375,0.59375,5.4471902583786065,9.223148448204082,2.439341763062429,2.439341763062429,51.9172781278222,-0.040994427443373414,0.025819372323463322,-0.01546974937048112,-0.04347990980371551,32,0.03187250996015936,0.005620501768228542,0.005620501768228545,0.13471084546024303,0.6086956521739131,0.6086956521739131,5.970407078092727,12.611673923185968,2.688108842314929,2.688108842314929,61.74504604149137,-0.01874527758030861,0.014703519229084097,-0.008508636504213428,-0.02679661569778244,23,0.018282988871224166,0.0009775035551847584,0.3076923076923077,0.6286548795511505,0.3076923076923077,0.03395971889142331,-0.01368125881647682,-0.031284307741651356,13,0.05138339920948617,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.007725987439274243,0.00772598743927424,0.19124434899594234,0.5416666666666666,0.5416666666666666,4.279659828307881,7.536297475816011,1.9775727700881718,1.9775727700881718,44.343026873400795,-0.040994427443373414,0.028853949321989075,-0.01724342205847965,-0.04347990980371551,24,0.09561752988047809,0.013004704223370855,0.013004704223370855,0.10763460926233792,0.75,0.75,12.020412736967673,81.28741502120005,10.102872607225365,10.102872607225365,397.03149245504034,-0.008254220449932225,0.0192444554933242,-0.005714549586489183,-0.008254220449932225,8,0.015968063872255488,,0.0009775035551847586,0.008823850751033424,1.4278890405507203,1.1032031919468446,1.1032031919468446,2.8333259272389557,-0.031284307741651356,,,2.0
AME,0.0005,0.0,ema_discount,20,,0.0033262287464297046,0.0033262287464297055,0.27999612419309017,0.5789473684210527,0.5789473684210527,4.3679508504392075,7.6749591284472904,2.0292678729680222,2.0292678729680222,25.087342004415213,-0.021717282565691116,0.011327237093856298,-0.00767515773128186,-0.027462923866623978,76,0.030218687872763418,0.004516113602641355,0.001,0.0033262287464297046,1.0720881218568599e-19,0.7453385198321625,8.181538739928051,0.0026074599250171175,0.0026074599250171158,0.1493482910168431,0.509090909090909,0.509090909090909,3.4064649764154047,6.643984676594834,1.7723990826942049,1.7723990826942049,19.666187712413155,-0.01996181727935596,0.011752819538611023,-0.0068766167113024895,-0.027462923866623978,55,0.036399735274652546,0.005208718516796006,0.005208718516796006,0.11367122933698459,0.7619047619047619,0.7619047619047619,7.057399585779543,9.792709887217654,2.8249860818339565,2.8249860818339565,49.77469772648498,-0.02017538979747687,0.010582467815535526,-0.011987279239170458,-0.02637076920979806,21,0.02091633466135458,0.0032675064539664208,0.003267506453966421,0.09359754702737577,0.5,0.5,4.460664720513617,12.588201026102348,2.169776991620825,2.169776991620825,24.64444214796638,-0.013150129400920432,0.012121558851940535,-0.005586545944007692,-0.013367101170257158,28,0.022257551669316374,0.0019229672283289474,0.5185185185185185,2.4161878012012523,0.5185185185185185,0.011384080225281507,-0.008265923691466118,-0.027462923866623978,27,0.1067193675889328,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.005208718516796006,0.005208718516796006,0.11367122933698459,0.7619047619047619,0.7619047619047619,7.057399585779543,9.792709887217654,2.8249860818339565,2.8249860818339565,49.77469772648498,-0.02017538979747687,0.010582467815535526,-0.011987279239170458,-0.02637076920979806,21,0.08366533864541832,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,0.0019229672283289454,0.05097921455750254,3.987552581885131,1.4831710479987275,1.4831710479987275,17.29826360996793,-0.02325917533390536,8.0,,
AVGO,0.0005,0.0,multi_confirm,10,,0.006097788832412233,0.006097788832412233,0.3230239144479088,0.5625,0.5625,4.30683908245792,8.473540025700174,2.090822123539646,2.090822123539646,31.742167567695642,-0.03310321019409288,0.020778443088997126,-0.012777338068911202,-0.048410140312274655,48,0.019085487077534793,0.008400545192668217,0.001,0.006097788832412233,1.9753111738214408e-19,0.1629981921767625,8.876886756053656,0.0051689993282428015,0.005168999328242801,0.1807301969812687,0.5,0.5,3.497337457100363,7.009057097748399,1.863894792205667,1.863894792205667,26.907334337696717,-0.03655903802656756,0.022304732047817865,-0.011966733391332264,-0.048410140312274655,34,0.022501654533421574,0.008353420485395138,0.008353420485395141,0.12051332118924218,0.7142857142857143,0.7142857142857143,6.732764915253133,14.136788672529887,2.802258443473988,2.802258443473988,58.79961071712451,-0.02619155452914351,0.01818375185900187,-0.016222407948621693,-0.02619155452914351,14,0.013944223107569721,0.00461119875663185,0.004611198756631848,0.11704248932058192,0.44,0.44,3.896964554165859,10.53586278303369,1.9362818194569253,1.9362818194569253,31.262308693684453,-0.019941728508903474,0.021673205198048703,-0.008794663447338539,-0.02291267944804658,25,0.01987281399046105,0.006718445360495444,0.6666666666666666,3.2212397903195966,0.6666666666666666,0.023462531272394647,-0.026769726463302973,-0.048410140312274655,9,0.03557312252964427,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.007392362229124506,0.007392362229124508,0.09763081638278659,0.6923076923076923,0.6923076923076923,5.832403313777846,12.510355824495742,2.480987121070143,2.480987121070143,52.03473500615178,-0.02619155452914351,0.017887815641456153,-0.016222407948621693,-0.02619155452914351,13,0.05179282868525897,0.020847177816913347,0.020847177816913347,0.020847177816913254,1.0,1.0,0.0,0.0,999.0,999.0,999.0,0.020847177816913347,0.020847177816913347,0.0,0.020847177816913347,1,0.001996007984031936,,0.006718445360495437,0.05701457936432086,6.314267849650932,1.7529152794712368,1.7529152794712368,34.97300813266945,-0.048410140312274655,,,2.0
MCO,0.0005,0.0,ema_discount,3,,0.004052503483614106,0.004052503483614105,0.6349631951932884,0.568,0.568,4.278989819316606,9.163401381281082,2.075855731639755,2.075855731639755,14.705866255968147,-0.02116787978749899,0.013766330465656918,-0.008719380140923666,-0.02392551976606299,125,0.04970178926441352,0.00613945320092658,0.001,0.004052503483614106,2.609656422344083e-19,1.728627496115905,6.982302818597218,0.004211910080849182,0.0042119100808491825,0.5877228186494823,0.5752212389380531,0.5752212389380531,4.434824653626013,9.317744424017116,2.1544612508271976,2.1544612508271976,15.284326486474198,-0.021638278790623005,0.01366480708144004,-0.008588887940784273,-0.02392551976606299,113,0.07478491065519524,0.0025514246929838097,0.0025514246929838093,0.02975354135427022,0.5,0.5,2.784753259894694,7.342899365000826,1.522655261335583,1.522655261335583,24.738103830301707,-0.018345485768754926,0.01486616712800641,-0.009763317742038792,-0.018345485768754926,12,0.01195219123505976,0.0030662143104040617,0.0030662143104040625,0.33523171932398044,0.5567010309278351,0.5567010309278351,3.7998563390966056,7.510189497418268,1.9371373740415878,1.9371373740415878,11.12678563837392,-0.020298321602808582,0.011385120788468144,-0.007380784522513622,-0.023493213950323888,97,0.07710651828298887,0.011157690689172724,0.6875,7.522801223937595,0.6875,0.02485599433784754,-0.018978577337911876,-0.02392551976606299,16,0.06324110671936758,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.0006926223576934291,0.0006926223576934273,0.004746449575560696,0.375,0.375,0.7722192571839138,2.1000716953512955,1.1298891902142272,1.1298891902142272,12.456793031847377,-0.018345485768754926,0.01606675174057252,-0.008531855272034029,-0.018345485768754926,8,0.03187250996015936,0.006269029363564571,0.0062690293635645706,0.02488895759648968,0.75,0.75,6.893116911044963,0.0,2.5750706667545926,2.5750706667545926,999.0,-0.01592063009206261,0.013665582515440297,-0.01592063009206261,-0.01592063009206261,4,0.007984031936127744,,0.011157690689172724,0.18909908720063706,49.9434430567205,2.8813112052413263,2.8813112052413263,63.97206547611775,-0.02392551976606299,3.0,,
SMCI,0.0005,0.0,stoch_cross,20,,0.009027964456347574,0.009027964456347574,0.6039497623737657,0.5714285714285714,0.5714285714285714,4.204517316964946,10.249347247046698,2.400401751739296,2.400401751739296,28.397389651721046,-0.042617065466485055,0.027080655904848844,-0.015042290808320785,-0.05143478909872872,56,0.022266401590457258,0.010027964456347575,0.001,0.009027964456347574,5.495577056850786e-19,0.7553970141432831,7.795776386481258,0.008226023712822413,0.008226023712822411,0.35062788070783046,0.525,0.525,3.449764720371912,8.873657901160179,2.0001527466450884,2.0001527466450884,25.87489148709179,-0.044955453676260027,0.03133484022860332,-0.017315299804619644,-0.05143478909872872,40,0.026472534745201854,0.011032816315160475,0.011032816315160475,0.187558605360032,0.6875,0.6875,8.004911824804328,37.92339571943216,6.5122252206429865,6.5122252206429865,213.28965124670418,-0.013035183353572982,0.01895903128677211,-0.006404856622385121,-0.013035183353572982,16,0.01593625498007968,0.008226023712822413,0.008226023712822411,0.35062788070783046,0.525,0.525,3.449764720371912,8.873657901160179,2.0001527466450884,2.0001527466450884,25.87489148709179,-0.044955453676260027,0.03133484022860332,-0.017315299804619644,-0.05143478909872872,40,0.03179650238473768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.007737466281303844,0.007737466281303844,0.06340125557535647,0.75,0.75,17.739647245613384,73.68254367276734,15.254428403409866,15.254428403409866,508.00391159326796,-0.0038382411205717896,0.011040370245802615,-0.002171245612192469,-0.0038382411205717896,8,0.03187250996015936,0.01432816634901711,0.01432816634901711,0.11675493999440456,0.625,0.625,7.6339563234608425,61.272946525411115,5.140820480762617,5.140820480762617,276.99632770892913,-0.013035183353572982,0.02846142453593551,-0.009227263962513556,-0.013035183353572982,8,0.015968063872255488,,,,,,,,,,20.0,
ADP,0.0005,0.0,ema_discount,3,,0.003913292026362993,0.00391329202636299,0.29937696968698213,0.5942028985507246,0.5942028985507246,4.161341487896873,7.085787521352049,2.02500522083043,2.02500522083043,17.985827492902473,-0.027195246432162094,0.013010906676028175,-0.009408215139218171,-0.029976387824882305,69,0.02743538767395626,0.005929168025404961,0.001,0.003913292026362993,8.462984489283109e-19,0.451282309678029,8.070697502698861,0.004037025896693188,0.004037025896693188,0.1773413659024754,0.5714285714285714,0.5714285714285714,3.7834818446150793,6.5376926647630675,1.9002026326618424,1.9002026326618424,18.554519027241245,-0.028748693098987407,0.01491280093804017,-0.010464007491769454,-0.029976387824882305,42,0.027796161482461945,0.0037208171169604673,0.0037208171169604673,0.10365354290508755,0.6296296296296297,0.6296296296296297,5.322499559331095,9.758863117782806,2.338104512981629,2.338104512981629,34.60534546342333,-0.017739447246647336,0.01032587948259948,-0.0075077889046258565,-0.02253490643168615,27,0.026892430278884463,0.006844993531890544,0.006844993531890544,0.07723908304686766,0.6363636363636364,0.6363636363636364,9.978151873989773,77.38782564053095,9.0770482117189,9.0770482117189,252.12153848648384,-0.0039677685030453744,0.012088144815878249,-0.002330521215087939,-0.0039677685030453744,11,0.008744038155802861,0.0030406502842038044,0.5483870967741935,2.6068750463115626,0.5483870967741935,0.01607589463540096,-0.012787860713678458,-0.029976387824882305,31,0.1225296442687747,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.010831023673049361,0.010831023673049361,0.010831023673049334,1.0,1.0,0.0,0.0,999.0,999.0,999.0,0.010831023673049361,0.010831023673049361,0.0,0.010831023673049361,1,0.00398406374501992,0.00344734763403397,0.003447347634033971,0.09182792876177315,0.6153846153846154,0.6153846153846154,4.877788874434335,9.041614414909008,2.1938406849672862,2.1938406849672862,32.06195092590696,-0.017739447246647336,0.010294307970696363,-0.0075077889046258565,-0.02253490643168615,26,0.05189620758483034,,0.0030406502842038026,0.09292485245937976,4.859092181382238,1.526504677928616,1.526504677928616,13.975090821106392,-0.029659655222518296,5.0,,
V,0.0005,0.0,ema_discount,10,,0.004234835015251925,0.004234835015251925,0.3649123221374897,0.6447368421052632,0.6447368421052632,4.105295597057737,8.975580484871697,1.9127438263043082,1.9127438263043082,19.06579092097959,-0.02674322110927921,0.01376454666089517,-0.013059826860174704,-0.02982355334712005,76,0.030218687872763418,0.005856022984439238,0.001,0.004234835015251925,1.4822714923511269e-18,0.7425542440655009,7.800994173378926,0.002609012373304287,0.0026090123733042876,0.0348101403509522,0.5714285714285714,0.5714285714285714,2.2980055009002918,6.676360723275135,1.3884415157961794,1.3884415157961794,24.31213957000002,-0.026293199967140784,0.016319849082220936,-0.015672103238584575,-0.026293199967140784,14,0.009265387160820648,0.004601956256982037,0.004601956256982037,0.31899782280311273,0.6612903225806451,0.6612903225806451,4.578166618447851,9.541232192196588,2.103404371369909,2.103404371369909,26.53985566810858,-0.026001052761090077,0.013265951066490143,-0.012313462180629023,-0.02982355334712005,62,0.061752988047808766,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,0.002609012373304287,0.5714285714285714,2.2980055009002918,0.5714285714285714,0.016319849082220936,-0.015672103238584575,-0.026293199967140784,14,0.05533596837944664,0.0007014922922072534,0.0007014922922072529,0.0076136167558027434,0.5833333333333334,0.5833333333333334,0.9487456087573943,1.4737100945832196,1.1466677992036831,1.1466677992036831,4.04556304924126,-0.02443286922321989,0.009401755460562756,-0.011478876143490453,-0.02443286922321989,12,0.047619047619047616,0.005538067608527986,0.005538067608527987,0.30903135970896023,0.68,0.68,5.271370624550572,11.463394566393037,2.3763392101511442,2.3763392101511442,33.93928394690674,-0.02652378060704681,0.014061520750063427,-0.012574270317234825,-0.02982355334712005,50,0.199203187250996,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0,0.0,,0.0026090123733042876,0.0348101403509522,6.676360723275135,1.3884415157961794,1.3884415157961794,24.31213957000002,-0.026293199967140784,5.0,,
